Index,Port Name,Timestamp,Year,Month,Border,Latitude,Longitude,Value,Temperature,Cloudiness,Humidity,Wind Speed,Weather condition,Himidity
675,Maida,1533081600,2018,8,US-Canada Border,48.98568,-98.36953,2904,19.4,91,70,6.93,Clouds,70.0
676,Maida,1535760000,2018,9,US-Canada Border,48.98568,-98.36953,2029,23.94,5,41,3.35,Clear,41.0
677,Maida,1538352000,2018,10,US-Canada Border,48.98568,-98.36953,1773,2.07,100,56,1.05,Clouds,56.0
678,Maida,1541030400,2018,11,US-Canada Border,48.98568,-98.36953,1602,1.16,73,74,1.45,Clouds,74.0
679,Maida,1543622400,2018,12,US-Canada Border,48.98568,-98.36953,1651,-4.2,90,96,3.33,Clouds,96.0
680,Massena,1514764800,2018,1,US-Canada Border,44.98944,-74.74,175575,-21.45,0,59,3.6,Clear,59.0
681,Massena,1517443200,2018,2,US-Canada Border,44.98944,-74.74,167538,-6.14,100,92,2.1,Snow,92.0
682,Massena,1519862400,2018,3,US-Canada Border,44.98944,-74.74,204583,6.22,100,79,2.6,Rain,79.0
683,Massena,1522540800,2018,4,US-Canada Border,44.98944,-74.74,200868,7.83,100,36,4.12,Clouds,36.0
684,Massena,1525132800,2018,5,US-Canada Border,44.98944,-74.74,226649,8.36,100,87,2.1,Clouds,87.0
685,Massena,1527811200,2018,6,US-Canada Border,44.98944,-74.74,229026,25.25,20,70,4.12,Clouds,70.0
686,Massena,1530403200,2018,7,US-Canada Border,44.98944,-74.74,229713,30,0,78,4.12,Clear,78.0
687,Massena,1533081600,2018,8,US-Canada Border,44.98944,-74.74,233671,24.46,0,88,0,Clear,88.0
688,Massena,1535760000,2018,9,US-Canada Border,44.98944,-74.74,211033,21.65,100,72,1.54,Clouds,72.0
689,Massena,1538352000,2018,10,US-Canada Border,44.98944,-74.74,217420,10.73,100,83,2.6,Clouds,83.0
690,Massena,1541030400,2018,11,US-Canada Border,44.98944,-74.74,193171,8.76,100,100,0,Rain,100.0
691,Massena,1543622400,2018,12,US-Canada Border,44.98944,-74.74,195900,-0.1,100,79,1.54,Clouds,79.0
692,Metaline Falls,1514764800,2018,1,US-Canada Border,48.85798,-117.36037000000002,7919,-10.26,24,72,1.51,Clouds,72.0
693,Metaline Falls,1517443200,2018,2,US-Canada Border,48.85798,-117.36037000000002,7794,0.41,59,87,1.59,Clouds,87.0
694,Metaline Falls,1519862400,2018,3,US-Canada Border,48.85798,-117.36037000000002,8498,2.81,98,72,2.37,Clouds,72.0
695,Metaline Falls,1522540800,2018,4,US-Canada Border,48.85798,-117.36037000000002,6079,7.5,54,37,2.19,Clouds,37.0
696,Metaline Falls,1525132800,2018,5,US-Canada Border,48.85798,-117.36037000000002,7319,12.11,62,76,0.64,Rain,76.0
697,Metaline Falls,1527811200,2018,6,US-Canada Border,48.85798,-117.36037000000002,8525,17.13,100,42,2.06,Clouds,42.0
698,Metaline Falls,1530403200,2018,7,US-Canada Border,48.85798,-117.36037000000002,12732,19.07,100,53,4.02,Clouds,53.0
699,Metaline Falls,1533081600,2018,8,US-Canada Border,48.85798,-117.36037000000002,15054,35.54,55,16,1.27,Clouds,16.0
700,Metaline Falls,1535760000,2018,9,US-Canada Border,48.85798,-117.36037000000002,8795,23.35,2,29,2.66,Clear,29.0
701,Metaline Falls,1538352000,2018,10,US-Canada Border,48.85798,-117.36037000000002,7312,10.07,90,58,0.57,Clouds,58.0
702,Metaline Falls,1541030400,2018,11,US-Canada Border,48.85798,-117.36037000000002,6325,6.15,100,96,0.58,Clouds,96.0
703,Metaline Falls,1543622400,2018,12,US-Canada Border,48.85798,-117.36037000000002,6912,1.98,98,97,1.51,Clouds,97.0
704,Morgan,1514764800,2018,1,US-Canada Border,48.78541,-107.85719,1008,-33.43,8,85,3.88,Clear,85.0
705,Morgan,1517443200,2018,2,US-Canada Border,48.78541,-107.85719,1002,-20.34,56,86,3.82,Clouds,86.0
706,Morgan,1519862400,2018,3,US-Canada Border,48.78541,-107.85719,980,-6.73,46,85,2.34,Clouds,85.0
707,Morgan,1522540800,2018,4,US-Canada Border,48.78541,-107.85719,1195,-12.17,98,78,4.96,Clouds,78.0
708,Morgan,1525132800,2018,5,US-Canada Border,48.78541,-107.85719,1307,8.64,50,68,2,Clouds,68.0
709,Morgan,1527811200,2018,6,US-Canada Border,48.78541,-107.85719,2103,17.02,92,58,6.23,Clouds,58.0
710,Morgan,1530403200,2018,7,US-Canada Border,48.78541,-107.85719,2479,22.73,89,40,4.82,Clouds,40.0
711,Morgan,1533081600,2018,8,US-Canada Border,48.78541,-107.85719,2632,26.02,83,36,3.75,Clouds,36.0
712,Morgan,1535760000,2018,9,US-Canada Border,48.78541,-107.85719,1532,21.36,97,35,4.08,Clouds,35.0
713,Morgan,1538352000,2018,10,US-Canada Border,48.78541,-107.85719,1501,1.38,100,74,4.97,Clouds,74.0
714,Morgan,1541030400,2018,11,US-Canada Border,48.78541,-107.85719,1205,6.56,100,47,2.66,Clouds,47.0
715,Morgan,1543622400,2018,12,US-Canada Border,48.78541,-107.85719,1433,-1.93,99,87,2.33,Clouds,87.0
716,Naco,1514764800,2018,1,US-Mexico Border,31.335280000000004,-109.9475,80305,20.47,82,34,1.82,Clouds,34.0
717,Naco,1517443200,2018,2,US-Mexico Border,31.335280000000004,-109.9475,74610,24.28,0,11,1.83,Clear,11.0
718,Naco,1519862400,2018,3,US-Mexico Border,31.335280000000004,-109.9475,87928,8.65,19,45,3.9,Clouds,45.0
719,Naco,1522540800,2018,4,US-Mexico Border,31.335280000000004,-109.9475,84315,29,100,16,4.24,Clouds,16.0
720,Naco,1525132800,2018,5,US-Mexico Border,31.335280000000004,-109.9475,88608,25.48,100,21,7.67,Clouds,21.0
721,Naco,1527811200,2018,6,US-Mexico Border,31.335280000000004,-109.9475,83460,34.81,50,7,5.27,Clouds,7.0
722,Naco,1530403200,2018,7,US-Mexico Border,31.335280000000004,-109.9475,90182,33.4,41,19,4.97,Clouds,19.0
723,Naco,1533081600,2018,8,US-Mexico Border,31.335280000000004,-109.9475,90148,34.67,31,31,3.84,Clouds,31.0
724,Naco,1535760000,2018,9,US-Mexico Border,31.335280000000004,-109.9475,78048,30.65,96,42,3,Clouds,42.0
725,Naco,1538352000,2018,10,US-Mexico Border,31.335280000000004,-109.9475,86627,28.9,100,42,4.08,Clouds,42.0
726,Naco,1541030400,2018,11,US-Mexico Border,31.335280000000004,-109.9475,91233,17.11,3,26,1.69,Clear,26.0
727,Naco,1543622400,2018,12,US-Mexico Border,31.335280000000004,-109.9475,99400,13.87,64,44,4.74,Clouds,44.0
728,Neche,1514764800,2018,1,US-Canada Border,48.98611,-97.55444,7451,-23.76,1,68,3.19,Clear,68.0
729,Neche,1517443200,2018,2,US-Canada Border,48.98611,-97.55444,6845,-17.74,97,58,0,Clouds,58.0
730,Neche,1519862400,2018,3,US-Canada Border,48.98611,-97.55444,7853,-2.1,0,65,2.39,Clear,65.0
731,Neche,1522540800,2018,4,US-Canada Border,48.98611,-97.55444,8323,-8.27,89,51,0,Clouds,51.0
732,Neche,1525132800,2018,5,US-Canada Border,48.98611,-97.55444,10461,6.17,98,62,0,Clouds,62.0
733,Neche,1527811200,2018,6,US-Canada Border,48.98611,-97.55444,12082,23.98,86,52,3.61,Clouds,52.0
734,Neche,1530403200,2018,7,US-Canada Border,48.98611,-97.55444,12690,22.78,61,53,3.8,Clouds,53.0
735,Neche,1533081600,2018,8,US-Canada Border,48.98611,-97.55444,12081,20.93,98,58,0,Clouds,58.0
736,Neche,1535760000,2018,9,US-Canada Border,48.98611,-97.55444,10560,25.47,23,30,1.5,Clouds,30.0
737,Neche,1538352000,2018,10,US-Canada Border,48.98611,-97.55444,9757,3.04,100,51,1.81,Clouds,51.0
738,Neche,1541030400,2018,11,US-Canada Border,48.98611,-97.55444,8776,1.71,52,75,1.58,Clouds,75.0
739,Neche,1543622400,2018,12,US-Canada Border,48.98611,-97.55444,9307,-3.98,89,87,2.17,Clouds,87.0
740,Nighthawk,1514764800,2018,1,US-Canada Border,48.82366,-119.63537999999998,474,-4.61,4,69,1.27,Clear,69.0
741,Nighthawk,1517443200,2018,2,US-Canada Border,48.82366,-119.63537999999998,627,1.91,97,70,1.71,Clouds,70.0
742,Nighthawk,1519862400,2018,3,US-Canada Border,48.82366,-119.63537999999998,813,2.94,100,82,2.48,Rain,82.0
743,Nighthawk,1522540800,2018,4,US-Canada Border,48.82366,-119.63537999999998,996,8.64,97,37,2.11,Clouds,37.0
744,Nighthawk,1525132800,2018,5,US-Canada Border,48.82366,-119.63537999999998,1457,14.83,89,55,1.91,Clouds,55.0
745,Nighthawk,1527811200,2018,6,US-Canada Border,48.82366,-119.63537999999998,1877,17.69,89,44,0.46,Clouds,44.0
746,Nighthawk,1530403200,2018,7,US-Canada Border,48.82366,-119.63537999999998,2364,22.62,75,48,3.49,Clouds,48.0
747,Nighthawk,1533081600,2018,8,US-Canada Border,48.82366,-119.63537999999998,2365,33.14,77,23,3.45,Clouds,23.0
748,Nighthawk,1535760000,2018,9,US-Canada Border,48.82366,-119.63537999999998,1633,25.08,1,34,2.41,Clear,34.0
749,Nighthawk,1538352000,2018,10,US-Canada Border,48.82366,-119.63537999999998,1280,11.62,100,61,2.39,Clouds,61.0
750,Nighthawk,1541030400,2018,11,US-Canada Border,48.82366,-119.63537999999998,823,9.47,97,86,0.69,Clouds,86.0
751,Nighthawk,1543622400,2018,12,US-Canada Border,48.82366,-119.63537999999998,641,2.76,40,90,1.81,Clouds,90.0
752,Nogales,1514764800,2018,1,US-Mexico Border,31.34028,-110.93361,1347212,19.16,0,9,2.1,Clear,9.0
753,Nogales,1517443200,2018,2,US-Mexico Border,31.34028,-110.93361,1146534,23.09,0,4,3.6,Clear,4.0
754,Nogales,1519862400,2018,3,US-Mexico Border,31.34028,-110.93361,1378158,8.41,0,35,3.1,Clear,35.0
755,Nogales,1522540800,2018,4,US-Mexico Border,31.34028,-110.93361,1217980,27.01,0,7,4.6,Clear,7.0
756,Nogales,1525132800,2018,5,US-Mexico Border,31.34028,-110.93361,1310276,23.43,0,9,9.8,Clear,9.0
757,Nogales,1527811200,2018,6,US-Mexico Border,31.34028,-110.93361,1205231,32.02,0,3,4.1,Clear,3.0
758,Nogales,1530403200,2018,7,US-Mexico Border,31.34028,-110.93361,1325595,31.98,0,9,6.7,Clear,9.0
759,Nogales,1533081600,2018,8,US-Mexico Border,31.34028,-110.93361,1270855,29.21,75,34,3.6,Rain,34.0
760,Nogales,1535760000,2018,9,US-Mexico Border,31.34028,-110.93361,1185320,29.68,0,37,6.7,Thunderstorm,37.0
761,Nogales,1538352000,2018,10,US-Mexico Border,31.34028,-110.93361,1209767,24.01,75,42,5.7,Thunderstorm,42.0
762,Nogales,1541030400,2018,11,US-Mexico Border,31.34028,-110.93361,1212965,16.42,0,15,3.6,Clear,15.0
763,Nogales,1543622400,2018,12,US-Mexico Border,31.34028,-110.93361,1329844,12.27,40,50,4.12,Clouds,50.0
764,Noonan,1514764800,2018,1,US-Canada Border,48.88232,-103.00333,5254,-27.32,0,75,2.6,Clear,75.0
765,Noonan,1517443200,2018,2,US-Canada Border,48.88232,-103.00333,4967,-16.97,0,62,6.35,Clear,62.0
766,Noonan,1519862400,2018,3,US-Canada Border,48.88232,-103.00333,4798,-2.77,0,77,2.44,Clear,77.0
767,Noonan,1522540800,2018,4,US-Canada Border,48.88232,-103.00333,5489,-10.17,84,68,7.65,Clouds,68.0
768,Noonan,1525132800,2018,5,US-Canada Border,48.88232,-103.00333,6538,8.52,100,71,4.78,Clouds,71.0
769,Noonan,1527811200,2018,6,US-Canada Border,48.88232,-103.00333,7142,15.62,68,77,4.65,Rain,77.0
770,Noonan,1530403200,2018,7,US-Canada Border,48.88232,-103.00333,8398,21.37,35,60,3.24,Clouds,60.0
771,Noonan,1533081600,2018,8,US-Canada Border,48.88232,-103.00333,7779,22.67,57,58,5.47,Clouds,58.0
772,Noonan,1535760000,2018,9,US-Canada Border,48.88232,-103.00333,5871,21.63,0,31,5.4,Clear,31.0
773,Noonan,1538352000,2018,10,US-Canada Border,48.88232,-103.00333,6253,3.75,100,45,3.3,Clouds,45.0
774,Noonan,1541030400,2018,11,US-Canada Border,48.88232,-103.00333,6065,2.31,94,80,1.95,Clouds,80.0
775,Noonan,1543622400,2018,12,US-Canada Border,48.88232,-103.00333,5533,-2.08,99,95,3.91,Clouds,95.0
776,Northgate,1514764800,2018,1,US-Canada Border,48.89848,-102.39634,5051,-24.91,0,70,6.2,Clear,70.0
777,Northgate,1517443200,2018,2,US-Canada Border,48.89848,-102.39634,5081,-16.92,20,67,10.3,Clouds,67.0
778,Northgate,1519862400,2018,3,US-Canada Border,48.89848,-102.39634,5142,-1.09,0,69,5.7,Clear,69.0
779,Northgate,1522540800,2018,4,US-Canada Border,48.89848,-102.39634,6900,-10.62,20,72,13.4,Clouds,72.0
780,Northgate,1525132800,2018,5,US-Canada Border,48.89848,-102.39634,6424,8.14,100,73,6.2,Clouds,73.0
781,Northgate,1527811200,2018,6,US-Canada Border,48.89848,-102.39634,6886,15.87,96,80,3.6,Rain,80.0
782,Northgate,1530403200,2018,7,US-Canada Border,48.89848,-102.39634,8008,21.47,0,58,1.5,Clear,58.0
783,Northgate,1533081600,2018,8,US-Canada Border,48.89848,-102.39634,7809,21.54,88,66,5.58,Clouds,66.0
784,Northgate,1535760000,2018,9,US-Canada Border,48.89848,-102.39634,5973,21.98,0,33,5.88,Clear,33.0
785,Northgate,1538352000,2018,10,US-Canada Border,48.89848,-102.39634,5940,3.5,100,43,2.82,Clouds,43.0
786,Northgate,1541030400,2018,11,US-Canada Border,48.89848,-102.39634,5586,2.35,95,81,1.92,Clouds,81.0
787,Northgate,1543622400,2018,12,US-Canada Border,48.89848,-102.39634,5526,-2.53,100,97,3.88,Clouds,97.0
788,Norton,1514764800,2018,1,US-Canada Border,45.01,-71.79528000000002,5993,-23.68,47,75,3.7,Clouds,75.0
789,Norton,1517443200,2018,2,US-Canada Border,45.01,-71.79528000000002,5956,-9.21,100,68,4.55,Snow,68.0
790,Norton,1519862400,2018,3,US-Canada Border,45.01,-71.79528000000002,7046,4.35,82,64,3.53,Clouds,64.0
791,Norton,1522540800,2018,4,US-Canada Border,45.01,-71.79528000000002,7293,3.44,100,58,3.27,Clouds,58.0
792,Norton,1525132800,2018,5,US-Canada Border,45.01,-71.79528000000002,10337,6.76,63,96,2.41,Rain,96.0
793,Norton,1527811200,2018,6,US-Canada Border,45.01,-71.79528000000002,14340,24.83,35,61,3.69,Clouds,61.0
794,Norton,1530403200,2018,7,US-Canada Border,45.01,-71.79528000000002,15530,25.87,99,75,2.32,Clouds,75.0
795,Norton,1533081600,2018,8,US-Canada Border,45.01,-71.79528000000002,15731,21.51,56,81,1.16,Clouds,81.0
796,Norton,1535760000,2018,9,US-Canada Border,45.01,-71.79528000000002,11370,17.3,23,71,3.15,Clouds,71.0
797,Norton,1538352000,2018,10,US-Canada Border,45.01,-71.79528000000002,9416,8.21,97,83,0.58,Clouds,83.0
798,Norton,1541030400,2018,11,US-Canada Border,45.01,-71.79528000000002,6852,4.08,100,93,4.48,Rain,93.0
799,Norton,1543622400,2018,12,US-Canada Border,45.01,-71.79528000000002,6197,-1.77,99,87,0.88,Clouds,87.0
800,Ogdensburg,1514764800,2018,1,US-Canada Border,44.70667,-75.48167,60640,-19.81,0,68,0,Clear,68.0
801,Ogdensburg,1517443200,2018,2,US-Canada Border,44.70667,-75.48167,61393,-4.82,99,69,0,Snow,69.0
802,Ogdensburg,1519862400,2018,3,US-Canada Border,44.70667,-75.48167,74727,9.29,75,49,3.1,Clouds,49.0
803,Ogdensburg,1522540800,2018,4,US-Canada Border,44.70667,-75.48167,67394,7.89,0,35,4.12,Clear,35.0
804,Ogdensburg,1525132800,2018,5,US-Canada Border,44.70667,-75.48167,83440,8.82,75,77,0,Clouds,77.0
805,Ogdensburg,1527811200,2018,6,US-Canada Border,44.70667,-75.48167,87094,24.49,40,71,2.6,Clouds,71.0
806,Ogdensburg,1530403200,2018,7,US-Canada Border,44.70667,-75.48167,92857,29.26,0,73,3.6,Clear,73.0
807,Ogdensburg,1533081600,2018,8,US-Canada Border,44.70667,-75.48167,100525,24.62,40,77,0,Clouds,77.0
808,Ogdensburg,1535760000,2018,9,US-Canada Border,44.70667,-75.48167,76743,21.53,100,79,1.5,Rain,79.0
809,Ogdensburg,1538352000,2018,10,US-Canada Border,44.70667,-75.48167,81029,11.08,100,89,1.54,Clouds,89.0
810,Ogdensburg,1541030400,2018,11,US-Canada Border,44.70667,-75.48167,72812,9.94,100,99,1.54,Rain,99.0
811,Ogdensburg,1543622400,2018,12,US-Canada Border,44.70667,-75.48167,76957,0.34,0,92,0,Clear,92.0
812,Opheim,1514764800,2018,1,US-Canada Border,48.85574,-106.40265,626,-32.2,0,87,1.62,Clear,87.0
813,Opheim,1517443200,2018,2,US-Canada Border,48.85574,-106.40265,656,-20.38,14,73,4.74,Clouds,73.0
814,Opheim,1519862400,2018,3,US-Canada Border,48.85574,-106.40265,665,-5.87,55,80,2.58,Clouds,80.0
815,Opheim,1522540800,2018,4,US-Canada Border,48.85574,-106.40265,713,-15.25,1,76,5.66,Clear,76.0
816,Opheim,1525132800,2018,5,US-Canada Border,48.85574,-106.40265,803,6.81,100,74,2.99,Clouds,74.0
817,Opheim,1527811200,2018,6,US-Canada Border,48.85574,-106.40265,1125,16.17,87,57,7.04,Clouds,57.0
818,Opheim,1530403200,2018,7,US-Canada Border,48.85574,-106.40265,1316,19.04,61,52,4.75,Clouds,52.0
819,Opheim,1533081600,2018,8,US-Canada Border,48.85574,-106.40265,1201,22.68,14,39,4.43,Clouds,39.0
820,Opheim,1535760000,2018,9,US-Canada Border,48.85574,-106.40265,764,19.65,2,30,4.17,Clear,30.0
821,Opheim,1538352000,2018,10,US-Canada Border,48.85574,-106.40265,619,0.35,100,65,5.09,Clouds,65.0
822,Opheim,1541030400,2018,11,US-Canada Border,48.85574,-106.40265,610,3.15,100,63,2.22,Clouds,63.0
823,Opheim,1543622400,2018,12,US-Canada Border,48.85574,-106.40265,716,-3.88,99,90,3.18,Clouds,90.0
824,Oroville,1514764800,2018,1,US-Canada Border,48.93917,-119.43444,34822,-5.2,5,73,1.51,Clear,73.0
825,Oroville,1517443200,2018,2,US-Canada Border,48.93917,-119.43444,35763,3.06,94,61,2.06,Clouds,61.0
826,Oroville,1519862400,2018,3,US-Canada Border,48.93917,-119.43444,47658,5,100,52,2.6,Rain,52.0
827,Oroville,1522540800,2018,4,US-Canada Border,48.93917,-119.43444,47399,10.15,98,25,2.23,Clouds,25.0
828,Oroville,1525132800,2018,5,US-Canada Border,48.93917,-119.43444,59389,16.81,80,24,2.23,Clouds,24.0
829,Oroville,1527811200,2018,6,US-Canada Border,48.93917,-119.43444,60067,19.16,95,29,0.29,Clouds,29.0
830,Oroville,1530403200,2018,7,US-Canada Border,48.93917,-119.43444,79218,23.92,69,39,3.36,Clouds,39.0
831,Oroville,1533081600,2018,8,US-Canada Border,48.93917,-119.43444,82706,35.51,85,20,3.53,Clouds,20.0
832,Oroville,1535760000,2018,9,US-Canada Border,48.93917,-119.43444,59109,26.16,1,23,2.88,Clear,23.0
833,Oroville,1538352000,2018,10,US-Canada Border,48.93917,-119.43444,54958,13.14,98,77,2.54,Clouds,77.0
834,Oroville,1541030400,2018,11,US-Canada Border,48.93917,-119.43444,41909,10.37,94,69,1.4,Clouds,69.0
835,Oroville,1543622400,2018,12,US-Canada Border,48.93917,-119.43444,39334,4.23,38,76,1.71,Clouds,76.0
836,Otay Mesa,1514764800,2018,1,US-Mexico Border,32.57333,-117.05333,2281889,16.84,0,67,4.1,Haze,67.0
837,Otay Mesa,1517443200,2018,2,US-Mexico Border,32.57333,-117.05333,2064180,21.06,20,47,3.1,Clouds,47.0
838,Otay Mesa,1519862400,2018,3,US-Mexico Border,32.57333,-117.05333,2296138,14.62,20,59,5.14,Clouds,59.0
839,Otay Mesa,1522540800,2018,4,US-Mexico Border,32.57333,-117.05333,2307344,16.04,100,78,4.1,Clouds,78.0
840,Otay Mesa,1525132800,2018,5,US-Mexico Border,32.57333,-117.05333,2343977,15.29,100,72,5.1,Clouds,72.0
841,Otay Mesa,1527811200,2018,6,US-Mexico Border,32.57333,-117.05333,2131815,19.02,75,69,6.7,Clouds,69.0
842,Otay Mesa,1530403200,2018,7,US-Mexico Border,32.57333,-117.05333,2272598,20.44,0,63,5.7,Clear,63.0
843,Otay Mesa,1533081600,2018,8,US-Mexico Border,32.57333,-117.05333,2266494,26.74,40,60,4.12,Clouds,60.0
844,Otay Mesa,1535760000,2018,9,US-Mexico Border,32.57333,-117.05333,2158911,23.88,75,69,4.12,Clouds,69.0
845,Otay Mesa,1538352000,2018,10,US-Mexico Border,32.57333,-117.05333,2210843,22.21,75,76,3.1,Clouds,76.0
846,Otay Mesa,1541030400,2018,11,US-Mexico Border,32.57333,-117.05333,2040740,22.05,20,58,6.7,Clouds,58.0
847,Otay Mesa,1543622400,2018,12,US-Mexico Border,32.57333,-117.05333,2037028,16.24,75,61,5.7,Clouds,61.0
848,Pembina,1514764800,2018,1,US-Canada Border,48.96639,-97.24333,97988,-23.97,14,73,2.6,Clouds,73.0
849,Pembina,1517443200,2018,2,US-Canada Border,48.96639,-97.24333,98633,-17.85,97,73,11.8,Clouds,73.0
850,Pembina,1519862400,2018,3,US-Canada Border,48.96639,-97.24333,130708,-2.22,0,86,3.1,Clear,86.0
851,Pembina,1522540800,2018,4,US-Canada Border,48.96639,-97.24333,117239,-8,86,57,10.3,Clouds,57.0
852,Pembina,1525132800,2018,5,US-Canada Border,48.96639,-97.24333,130285,7.02,98,66,10.3,Clouds,66.0
853,Pembina,1527811200,2018,6,US-Canada Border,48.96639,-97.24333,134221,24.01,53,62,5.1,Clouds,62.0
854,Pembina,1530403200,2018,7,US-Canada Border,48.96639,-97.24333,153589,23.05,70,59,5.1,Clouds,59.0
855,Pembina,1533081600,2018,8,US-Canada Border,48.96639,-97.24333,168288,21.3,90,63,7.2,Clouds,63.0
856,Pembina,1535760000,2018,9,US-Canada Border,48.96639,-97.24333,123439,25.15,24,46,0,Clouds,46.0
857,Pembina,1538352000,2018,10,US-Canada Border,48.96639,-97.24333,127721,3.07,100,49,2.6,Clouds,49.0
858,Pembina,1541030400,2018,11,US-Canada Border,48.96639,-97.24333,114463,1.72,64,81,4.1,Clouds,81.0
859,Pembina,1543622400,2018,12,US-Canada Border,48.96639,-97.24333,103361,-3.26,85,91,1,Clouds,91.0
860,Piegan,1514764800,2018,1,US-Canada Border,48.85152,-113.43406,9160,-21.68,19,82,3.03,Clouds,82.0
861,Piegan,1517443200,2018,2,US-Canada Border,48.85152,-113.43406,7843,-10.24,97,99,0.46,Snow,99.0
862,Piegan,1519862400,2018,3,US-Canada Border,48.85152,-113.43406,13365,-2.4,88,75,2.91,Clouds,75.0
863,Piegan,1522540800,2018,4,US-Canada Border,48.85152,-113.43406,11885,-9.06,39,64,1.04,Clouds,64.0
864,Piegan,1525132800,2018,5,US-Canada Border,48.85152,-113.43406,24203,9.16,80,72,1.65,Clouds,72.0
865,Piegan,1527811200,2018,6,US-Canada Border,48.85152,-113.43406,48068,7.23,100,100,2.46,Rain,100.0
866,Piegan,1530403200,2018,7,US-Canada Border,48.85152,-113.43406,90043,15.5,74,61,6.65,Clouds,61.0
867,Piegan,1533081600,2018,8,US-Canada Border,48.85152,-113.43406,78600,26.13,84,53,1.33,Rain,53.0
868,Piegan,1535760000,2018,9,US-Canada Border,48.85152,-113.43406,39542,18.63,0,41,5.3,Clear,41.0
869,Piegan,1538352000,2018,10,US-Canada Border,48.85152,-113.43406,17431,-0.98,91,95,1.62,Clouds,95.0
870,Piegan,1541030400,2018,11,US-Canada Border,48.85152,-113.43406,11506,3.27,91,82,4.18,Clouds,82.0
871,Piegan,1543622400,2018,12,US-Canada Border,48.85152,-113.43406,14944,-0.31,99,83,0.91,Clouds,83.0
872,Pinecreek,1514764800,2018,1,US-Canada Border,48.77518,-95.81074,693,-25.31,0,76,3.6,Clear,76.0
873,Pinecreek,1517443200,2018,2,US-Canada Border,48.77518,-95.81074,883,-19.27,40,70,6.7,Clouds,70.0
874,Pinecreek,1519862400,2018,3,US-Canada Border,48.77518,-95.81074,840,-1.26,0,68,3.1,Clear,68.0
875,Pinecreek,1522540800,2018,4,US-Canada Border,48.77518,-95.81074,838,-8.51,40,59,8.23,Clouds,59.0
876,Pinecreek,1525132800,2018,5,US-Canada Border,48.77518,-95.81074,1062,11.79,0,62,6.2,Clear,62.0
877,Pinecreek,1527811200,2018,6,US-Canada Border,48.77518,-95.81074,1008,19.75,75,83,5.66,Clouds,83.0
878,Pinecreek,1530403200,2018,7,US-Canada Border,48.77518,-95.81074,1262,23.43,40,71,4.63,Clouds,71.0
879,Pinecreek,1533081600,2018,8,US-Canada Border,48.77518,-95.81074,1104,22.75,0,73,5.14,Clear,73.0
880,Pinecreek,1535760000,2018,9,US-Canada Border,48.77518,-95.81074,890,23.97,0,81,0,Clear,81.0
881,Pinecreek,1538352000,2018,10,US-Canada Border,48.77518,-95.81074,794,2.38,0,60,1.54,Clear,60.0
882,Pinecreek,1541030400,2018,11,US-Canada Border,48.77518,-95.81074,733,1.44,100,80,1.5,Clouds,80.0
883,Pinecreek,1543622400,2018,12,US-Canada Border,48.77518,-95.81074,701,-3.9,100,80,0,Clouds,80.0
884,Point Roberts,1514764800,2018,1,US-Canada Border,48.96978,-123.07994,185444,3.76,31,87,5.05,Clouds,87.0
885,Point Roberts,1517443200,2018,2,US-Canada Border,48.96978,-123.07994,177900,5.49,100,96,7.32,Rain,96.0
886,Point Roberts,1519862400,2018,3,US-Canada Border,48.96978,-123.07994,225945,6.06,99,95,13.6,Rain,95.0
887,Point Roberts,1522540800,2018,4,US-Canada Border,48.96978,-123.07994,227121,10.13,5,59,0.48,Clear,59.0
888,Point Roberts,1525132800,2018,5,US-Canada Border,48.96978,-123.07994,262157,11.68,48,74,2.01,Clouds,74.0
889,Point Roberts,1527811200,2018,6,US-Canada Border,48.96978,-123.07994,246112,14.85,76,48,4.68,Clouds,48.0
890,Point Roberts,1530403200,2018,7,US-Canada Border,48.96978,-123.07994,262092,15.85,100,76,5.69,Rain,76.0
891,Point Roberts,1533081600,2018,8,US-Canada Border,48.96978,-123.07994,250763,20.37,0,58,5.04,Clear,58.0
892,Point Roberts,1535760000,2018,9,US-Canada Border,48.96978,-123.07994,199325,16.87,20,58,6.63,Clouds,58.0
893,Point Roberts,1538352000,2018,10,US-Canada Border,48.96978,-123.07994,206441,13.89,93,100,7.51,Clouds,100.0
894,Point Roberts,1541030400,2018,11,US-Canada Border,48.96978,-123.07994,164067,11.69,100,94,0,Clouds,94.0
895,Point Roberts,1543622400,2018,12,US-Canada Border,48.96978,-123.07994,187457,7.83,97,87,1.5,Rain,87.0
896,Port Angeles,1514764800,2018,1,US-Canada Border,48.11365,-123.4328,4001,3.8,0,70,3.6,Clear,70.0
897,Port Angeles,1517443200,2018,2,US-Canada Border,48.11365,-123.4328,6611,5.76,100,80,1,Rain,80.0
898,Port Angeles,1519862400,2018,3,US-Canada Border,48.11365,-123.4328,12922,6.88,100,76,1.54,Rain,76.0
899,Port Angeles,1522540800,2018,4,US-Canada Border,48.11365,-123.4328,13247,10.47,100,68,0.5,Clouds,68.0
900,Port Angeles,1525132800,2018,5,US-Canada Border,48.11365,-123.4328,18232,11.72,40,71,0,Clouds,71.0
901,Port Angeles,1527811200,2018,6,US-Canada Border,48.11365,-123.4328,18188,12.71,75,68,8.2,Rain,68.0
902,Port Angeles,1530403200,2018,7,US-Canada Border,48.11365,-123.4328,37888,13.33,100,89,1.5,Clouds,89.0
